Id,Title,Price(Triệu/tháng),Square(m²),District,City,Date
144453,CHO THUÊ PHÒNG TRỌ CHÍNH CHỦ,2.4,20.0,Bình Thạnh,Hồ Chí Minh,2016-12-17
144454,CHO THUÊ PHÒNG TRỌ TẠI THÀNH THÁI CÓ WC RIÊNG,3.0,20.0,Quận 10,Hồ Chí Minh,2016-12-17
144457,Cho nữ thuê phòng trọ,2.0,25.0,Tân Phú,Hồ Chí Minh,2016-12-17
144458,"Cho thuê nhà mặt tiền số 36 đường số 6  phường Trường THọ TĐức, DT 30m210m2 gác, giá 4tr/tháng",4.0,30.0,Thủ Đức,Hồ Chí Minh,2017-04-24
144459,"CHO THUÊ PHÒNG TRỌ GIÁ TỪ 1.350.000  ĐẾN 1.500.000 CÓ MÁY LẠNH, GIƯỜNG",1.35,19.0,Gò Vấp,Hồ Chí Minh,2016-12-30
144463,"PHÒNG TRỌ ĐẸP, CAO CẤP DẠNG CHUNG CƯ MINI đường QUANG TRUNG",2.5,32.0,Gò Vấp,Hồ Chí Minh,2016-12-17
144468,Cho thuê 1 phòng lớn trong căn hộ,5.0,,Phú Nhuận,Hồ Chí Minh,2016-12-18
144470,"Cho Thuê Phòng Nữ, đủ tiện nghi,  Q.Phú Nhuận",3.5,25.0,Phú Nhuận,Hồ Chí Minh,2016-12-18
144471,Chính chủ cho thuê phòng đầy đủ tiện nghi Quận 8,3.5,25.0,Quận 8,Hồ Chí Minh,2016-12-18
144475,Cho thuê mặt bằng  phòng trọ,1.6,13.0,Tân Phú,Hồ Chí Minh,2016-12-18
144476,"Cho thuê phòng trọ mới, sạch đẹp, giá hấp dẫn",1.5,22.0,Bình Tân,Hồ Chí Minh,2016-12-18
144478,"mình cho thuê phòng , ở cũng được , mà làm cho kinh doanh cũng được",2.0,40.0,Quận 7,Hồ Chí Minh,2016-12-18
144481,Gia đình nhỏ vui vẻ bên cầu Ánh Sao  PMH,1.0,130.0,Quận 7,Hồ Chí Minh,2016-12-18
144483,CHO THUÊ PHÒNG TRỌ  MỚI XÂY  TIỆN NGHI THOÁNG MÁT KẾ BÊN ĐH TĐT,,25.0,Quận 7,Hồ Chí Minh,2018-04-08
144485,Cho Thuê Phòng Chu văn An. Bình Thạnh,3.5,32.0,Bình Thạnh,Hồ Chí Minh,2016-12-18
144487,Thuê phòng trọ giá rẻ,1.6,20.0,Quận 4,Hồ Chí Minh,2016-12-19
144488,thuê phòng trọ giá rẻ,1.3,20.0,Bình Tân,Hồ Chí Minh,2016-12-19
144493,"Phòng cho thuê sạch sẽ, an ninh tại khu vực Cộng Hòa  Quận Tân Bình.",2.5,30.0,Tân Bình,Hồ Chí Minh,2016-12-19
144495,CHO THUÊ PHÒNG TRỌ NỮ,1.2,12.0,Quận 9,Hồ Chí Minh,2016-12-19
144497,"ngay Vincom nam long. cho thuê phòng trọ mới xây thoáng mát, nhà để xe riêng, sân có bàn ghế đá rộng rãi",2.4,18.0,Quận 7,Hồ Chí Minh,2017-05-26
144498,"Phòng cho thuê, khu an ninh, sạch sẽ, gần KCN, chợ, trường học",1.5,32.0,Hóc Môn,Hồ Chí Minh,2016-12-19
144500,Phòng Cho Thuê Ngay Trung Tâm Với Giá Sinh Viên,2.0,10.0,Quận 3,Hồ Chí Minh,2016-12-19
144501,"Còn 1 phòng duy nhất cho Nữ, MIỄN PHÍ để xe, giờ giấc TỰ DO",2.2,14.0,Quận 3,Hồ Chí Minh,2016-12-19
144503,Cho thuê phòng trọ gần chợ Tân Bình,2.0,15.0,Tân Bình,Hồ Chí Minh,2016-12-21
144505,"PHÒNG TRỌ GIÁ RẺ Q.TÂN PHÚ, WIFI CÁP QUANG, SẠCH, ĐẸP, KHÔNG CHUNG CHỦ",1.8,17.0,Tân Phú,Hồ Chí Minh,2016-12-19
144508,"Share 1 phòng chug cư Tân Hương,full nội thất,giờ giấc tự do",3.0,20.0,Tân Phú,Hồ Chí Minh,2016-12-20
144510,"Share 1 phòng chug cư Tân Hương,full nội thất,giờ giấc tự do",3.0,20.0,Tân Bình,Hồ Chí Minh,2016-12-20
144511,"CĂN HỘ MINI CAO CẤP, ĐẦY ĐỦ TIỆN NGHI 4  8 TR",5.0,35.0,Quận 1,Hồ Chí Minh,2017-01-07
144512,"Cho thuê phòng Q5 đối diện chợ An Đông 20m2, 3tr/th",3.0,20.0,Quận 5,Hồ Chí Minh,2016-12-20
144513,cho thuê phòng tân bình ngay ngã tư bảy hiền,2.3,20.0,Tân Bình,Hồ Chí Minh,2016-12-20
144516,Cho thuê phòng trọ sinh viên tại trung tâm quận 5,1.8,10.0,Quận 5,Hồ Chí Minh,2016-12-20
144517,"CHO THUÊ PHÒNG TRỌ MỚI , SẠCH ,ĐẸP ,GIÁ RẺ GẦN ETOWN CỘNG HOÀ ,CHỢ NHẤT CHI MAI....",2.8,20.0,Tân Bình,Hồ Chí Minh,2016-12-20
144518,"CHO THUÊ KIOT MẶT TIỀN ĐƯỜNG SỐ 7, LINH TRUNG, THỦ ĐỨC, THÍCH HỢP KINH DOANH MỌI LOẠI HÀNG",3.0,18.0,Thủ Đức,Hồ Chí Minh,2016-12-20
144526,CHO THUÊ PHÒNG TRỌ AN NINH KO TRỘM CẮP,1.5,20.0,Thủ Đức,Hồ Chí Minh,2016-12-21
144528,"Cho Thuê Phòng Trọ Mới Xây, Đẹp, Thoáng Mát  Gần Etown Cộng Hòa  Giống khách sạn Mini",3.0,25.0,Tân Bình,Hồ Chí Minh,2016-12-21
144529,Cho thuê  phòng  trọ sinh viên,1.2,24.0,Thủ Đức,Hồ Chí Minh,2016-12-21
144532,CHO THUÊ PHÒNG ĐỦ TIỆN NGHI TẠI KCN TÂN BÌNH,3.0,20.0,Tân Bình,Hồ Chí Minh,2016-12-21
144533,"CHO THUÊ KIOT MẶT TIỀN ĐƯỜNG SỐ 7, LINH TRUNG, THỦ ĐỨC, THÍCH HỢP KINH DOANH MỌI LOẠI HÀNG",3.0,18.0,Thủ Đức,Hồ Chí Minh,2016-12-21
144534,Cho thuê phòng trọ cao cấp tiêu chuẩn khách sạn 3,4.0,25.0,Tân Bình,Hồ Chí Minh,2016-12-21
144535,Cần tìm  một nữ ở ghép.,,18.0,Tân Phú,Hồ Chí Minh,2016-12-21
144537,PHÒNG CHO THUÊ trong nhà nguyên căn quận 7 gần lotte mart,3.0,25.0,Quận 7,Hồ Chí Minh,2016-12-21
144539,Cho nữ thuê phòng đường Bùi Đình Túy,2.0,20.0,Bình Thạnh,Hồ Chí Minh,2016-12-21
144540,Cho thuê phòng trọ giá tốt,2.5,15.0,Quận 10,Hồ Chí Minh,2016-12-21
144541,Cần 03 bạn nữ ở ghép,,35.0,Quận 10,Hồ Chí Minh,2016-12-26
144543,"Cần nhượng lại phòng tại 436/12 duong 3/2 quân 10 sach se, thoáng mát",2.8,18.0,Quận 10,Hồ Chí Minh,2016-12-21
144545,PHONG THUE PHU HOP VOI GIA DINH VA NGUOI DI LAM,2.2,20.0,Gò Vấp,Hồ Chí Minh,2016-12-22
144546,"Phòng mới đẹp có máy lạnh, WC, giá 2 triệu / tháng, 0909099160Nhi",2.0,20.0,Tân Phú,Hồ Chí Minh,2017-05-15
144550,"Cho nữ thuê phòng đẹp trong nhà đúc mới, giá tốt sát bên BVĐK Bình Tân",2.2,22.0,Bình Tân,Hồ Chí Minh,2016-12-22
144551,"Phòng rộng, ban công Bàu Cát 1, Tân Bình. 30m2. 3,3tr. LH 0966161705",3.3,30.0,Tân Bình,Hồ Chí Minh,2016-12-22
144556,Cho thuê phòng trọ mới xây,2.6,20.0,Quận 8,Hồ Chí Minh,2016-12-22
144559,Thuê phòng ngay ngã Tư Hàng Xanh,4.5,35.0,Bình Thạnh,Hồ Chí Minh,2016-12-23
144560,"Phòng cho thuê cao cấp quận 10, tự do, an ninh, gần trung tâm, giá 5.5tr/th, LH 01226819257",5.5,18.0,Quận 10,Hồ Chí Minh,2016-12-23
144561,"Phòng cho thuê cao cấp gần trung tâm, hiện đại, tự do, an ninh, giá từ 56tr/th, LH 01226819257",5.0,18.0,Quận 10,Hồ Chí Minh,2016-12-23
144564,CHO THUÊ PHÒNG TRỌ GIỜ GIẤC TỰ DO,1.5,,Bình Thạnh,Hồ Chí Minh,2016-12-23
144566,Cho thuê  phòng  trọ sinh viên,1.2,24.0,Thủ Đức,Hồ Chí Minh,2016-12-23
144569,Phòng trọ sạch sẽ tiện nghi tại P.13 Q.Bình Thạnh,2.5,31.0,Bình Thạnh,Hồ Chí Minh,2016-12-23
144571,Cho thuê phòng trọ nam,2.0,18.0,Quận 10,Hồ Chí Minh,2016-12-23
144573,"Phòng đẹp Full nội thất cao cấp ,giờ giấc tự do, an ninh 24/24",4.5,50.0,Quận 5,Hồ Chí Minh,2016-12-23
144574,Cho nữ thuê phòng nhà nguyên căn Bình Thạnh,3.5,30.0,Bình Thạnh,Hồ Chí Minh,2016-12-23
144576,CHO THUÊ PHÒNG TRỌ GIỜ GIẤC TỰ DO,1.5,,Bình Thạnh,Hồ Chí Minh,2017-01-14
144581,"PHÒNG TRỌ TIỆN NGHI 20M2, ĐƯỜNG 26 KHU TÊN LỬA, NGAY AEON BÌNH TÂN",3.0,13.0,Bình Tân,Hồ Chí Minh,2018-08-01
144582,Cho thuê phòng trọ cao cấp giá rẻ,1.2,18.0,Quận 12,Hồ Chí Minh,2016-12-24
144584,"Phòngcho thuê theo thiết kế mới , đầy đủ nội thất đẹp, có bếp riêng",5.0,34.0,Quận 3,Hồ Chí Minh,2017-03-31
144586,Phòng đẹp quận 10 gần CLB Lan Anh,3.2,20.0,Quận 10,Hồ Chí Minh,2017-08-19
144587,"Phòng trọ nữ, ở 23ng, 2tr7, có chỗ để xe rộng, nhà bếp, an ninh",2.7,20.0,Quận 3,Hồ Chí Minh,2016-12-30
144588,PHÒNG ĐẸP FULL NỘI THẤT Q7 GẦN ĐẠI HỌC TÔN ĐỨC THẮNG,4.0,30.0,Quận 7,Hồ Chí Minh,2017-01-07
144589,Cho Nữ Thuê Phòng Nguyễn Trãi P2 Q5,2.8,18.0,Quận 5,Hồ Chí Minh,2017-02-04
144593,Nhiều phòng đẹp giá rẻ cần cho thuê,2.5,20.0,Bình Thạnh,Hồ Chí Minh,2016-12-25
144594,"Cho thuê phòng trọ ở Q10, giá rẻ, nhà đẹp",,14.0,Quận 10,Hồ Chí Minh,2016-12-27
144596,Phòng cho thuê,1.2,15.0,Quận 9,Hồ Chí Minh,2016-12-26
144597,"Phòng 12m2, giá 1tr/thg, an ninh, sạch sẽ gần CC Bàu Cát",1.0,12.0,Tân Bình,Hồ Chí Minh,2016-12-26
144598,Cho nữ thuê phòng trọ đầy đủ tiện nghi Q10,3.5,20.0,Quận 10,Hồ Chí Minh,2016-12-26
144600,CHO THUÊ   PHÒNG TRỌ GẦN Bến Xe Miền Đông,2.0,20.0,Bình Thạnh,Hồ Chí Minh,2016-12-26
144601,CHO THUÊ PHÒNG TRỌ 244,1.2,15.0,Quận 9,Hồ Chí Minh,2016-12-26
144602,"Phòng trọ cho thuê đầy đủ tiện nghi_Hẻm 60, Lâm Văn Bền, Q7",2.8,19.0,Quận 7,Hồ Chí Minh,2016-12-26
144603,CHO THUÊ PHÒNG TRỌ NỮ SV/ NVVP,1.8,15.0,Tân Bình,Hồ Chí Minh,2016-12-26
144604,cho thuê phòng trọ gần công viên phần mềm Quang Trung,1.9,18.0,Quận 12,Hồ Chí Minh,2024-03-02
144607,"Share phòng chug cư Tân Hương,giờ giấc tự do, tolet trong phòng, full nội thất",3.5,20.0,Tân Phú,Hồ Chí Minh,2016-12-26
144608,Cho thuê  phòng  trọ sinh viên,1.2,24.0,Thủ Đức,Hồ Chí Minh,2016-12-26
144610,Phòng đẹp mặt tiền đường Nguyễn Thị Thập cho thuê,5.5,20.0,Quận 7,Hồ Chí Minh,2016-12-26
144611,"CĂN HỘ DỊCH VỤ MT ĐƯỜNG NGUYÊN HỒNG,CÓ THANG MÁY,GẦN BỆNH VIỆN GIA ĐỊNH,CHỢ GÒ VẤP, SÁT BÌNH THẠNH",2.6,23.0,Gò Vấp,Hồ Chí Minh,2016-12-26
144618,cho thue phong tro  quan 1 gia re,3.0,20.0,Quận 1,Hồ Chí Minh,2016-12-27
144619,tìm nữ ở ghép phòng chung cư,1.3,70.0,Bình Thạnh,Hồ Chí Minh,2016-12-27
144620,"Cho Thuê Phòng Trọ,Gần Bến Xe Miền Đông,Hutech Ung Vãn Khiêm",2.0,20.0,Bình Thạnh,Hồ Chí Minh,2016-12-27
144621,Cần cho thuê 1 phòng trọ 24m2 có GÁC. Gò Vấp 0938 299 229,2.2,24.0,Gò Vấp,Hồ Chí Minh,2016-12-27
144623,Cần tìm 1 nam ở ghép,,30.0,Bình Thạnh,Hồ Chí Minh,2016-12-27
144626,"CHO THUÊ PHÒNG ĐẦY ĐỦ NỘI THẤT TIỆN NGHI , KHU VỰC AN NINH, NGAY CHỢ HOÀNG HOA THÁM Q. TÂN BÌNH",4.3,30.0,Tân Bình,Hồ Chí Minh,2017-03-17
144627,Cho thuê Phòng  Ưu tiên nữ,2.8,18.0,Tân Bình,Hồ Chí Minh,2016-12-27
144628,"PHÒNG TRỌ SẠCH ĐẸP CHO NỮ THUÊ ĐƯỜNG CMT8, QUẬN 3",2.5,20.0,Quận 3,Hồ Chí Minh,2017-02-10
144629,"Phòng trọ mới xây 1225m2 Bùi Minh Trực, P6, Q8",1.8,25.0,Quận 8,Hồ Chí Minh,2016-12-27
144631,Q.TÂN BÌNH Cho thuê phòng giá rẻ,2.0,15.0,Tân Bình,Hồ Chí Minh,2016-12-27
144633,TUYỂN NAM VĂN PHÒNG Ở GHÉP NHÀ NGUYÊN CĂN NGAY PHẠM VĂN ĐỒNG RỘNG 80M2 1T 1 LẦU,1.1,80.0,Thủ Đức,Hồ Chí Minh,2016-12-28
144636,"Phòng rộng ban công, giá rẻ, giờ tự do 47C/18 TVĐang",3.0,27.0,Quận 3,Hồ Chí Minh,2016-12-28
144637,"Phòng 1tr/th, dt 12m2 số 127 Ni Sư Huỳnh Liên, Tân Bình, giờ tự do, wifi, an ninh",1.0,12.0,Tân Bình,Hồ Chí Minh,2016-12-28
144638,PHÒNG TRỌ YOUR HOME CAO CẤP  MỚI KHU D2 NỐI DÀI,4.0,30.0,Bình Thạnh,Hồ Chí Minh,2016-12-28
144640,Cho thuê  phòng  trọ sinh viên,1.2,24.0,Thủ Đức,Hồ Chí Minh,2016-12-28
144642,Căn hộ mini  108/3 Vũ Tùng,4.8,30.0,Bình Thạnh,Hồ Chí Minh,2017-02-21
144643,Phòng cho thuê sạch sẽ thoáng mát,3.5,20.0,Bình Thạnh,Hồ Chí Minh,2016-12-28
144647,Cho thuê phòng trọ mới xây dựng,1.7,15.0,Quận 9,Hồ Chí Minh,2016-12-28
144648,cho thuê phòng quận 1,3.0,16.0,Quận 1,Hồ Chí Minh,2016-12-28
144651,SIÊU RẺ GẦN KCN TÂN BÌNH 20M2  1TR7,1.7,30.0,Bình Tân,Hồ Chí Minh,2023-11-05
144653,"CHO THUÊ PHÒNG TRỌ,gần Bến Xe Miền Đông,Hutech Ung Vãn Khiêm",2.0,20.0,Bình Thạnh,Hồ Chí Minh,2016-12-29
144654,PHONG TRỌ TRUNG TAM QUẬN 10,3.2,20.0,Quận 10,Hồ Chí Minh,2016-12-29
144655,CHO THUÊ NHÀ TRỌ MỚI XÂY CHÍNH CHỦ,2.5,30.0,Quận 12,Hồ Chí Minh,2016-12-29
144656,"Phòng trọ đẹp mới xây, phòng rộng và cực đẹp ngay ngã tư thủ đức",2.2,17.0,Quận 9,Hồ Chí Minh,2016-12-29
144657,phòng trọ sinh viên sạch sẽ tiện nghi,1.8,18.0,Quận 9,Hồ Chí Minh,2016-12-29
144658,NHÀ TRỌ BÌNH DÂN GIÁ RẺ DÀNH CHO NGƯỜI THU NHẬP THẤP,1.2,7.0,Quận 10,Hồ Chí Minh,2017-03-16
144659,NHÀ TRỌ CHO NGƯỜI AN CƯ LẠC NGHIỆP,2.5,15.0,Quận 10,Hồ Chí Minh,2017-03-16
144660,Cho Nữ thuê phòng sàn gỗ có máy lạnh,2.5,16.0,Quận 3,Hồ Chí Minh,2016-12-29
144661,Cho Nữ Thuê Phòng Trọ 231/37 Nguyễn Duy Dương P4Q10,1.6,16.0,Quận 10,Hồ Chí Minh,2016-12-29
144662,"Nhà trọ sinh viên, hộ gia đình yên tĩnh Lê Thị Hà, Hốc Môn, HCM",1.1,16.0,Hóc Môn,Hồ Chí Minh,2016-12-29
144663,TP.HCM Cho thuê căn hộ,3.0,20.0,Quận 3,Hồ Chí Minh,2016-12-29
144669,"CHO THUÊ PHÒNG TRỌ,GẦN Bến Xe Miền Đông,Trường Hutech  Ung Vãn Khiêm",2.0,20.0,Bình Thạnh,Hồ Chí Minh,2016-12-30
144670,"Cho nữ thuê phòng gò vấp, ở 12 người",1.2,12.0,Gò Vấp,Hồ Chí Minh,2016-12-30
144671,"Phòng 1,5tr/th, dt 15m2 số 770 Âu Cơ, an ninh, tự do giờ giấc",1.5,15.0,Tân Bình,Hồ Chí Minh,2016-12-30
144672,"CHO THUÊ NHÀ TRỌ/ CĂN HỘ MINI 2PN, MỚI XÂY, ĐƯỜNG QUANG TRUNG  Q.GÒ VẤP",4.6,35.0,Gò Vấp,Hồ Chí Minh,2016-12-30
144673,"Phòng cho thuê quận 8 , an ninh , không chung chủ",2.6,25.0,Quận 8,Hồ Chí Minh,2016-12-30
144675,"Cho thuê căn hộ cao cấp tại Đường C18, Phường 12, Tân Bình, Tp.HCM diện tích 26m2",7.0,26.0,Tân Bình,Hồ Chí Minh,2016-12-30
144676,Nhà mới  Phòng tiện nghi  Khu trung tâm  Giá tốt,3.2,12.0,Quận 10,Hồ Chí Minh,2016-12-30
144678,Cho Thuê Phòng Trọ Giá Rẻ,1.2,20.0,Quận 9,Hồ Chí Minh,2016-12-31
144679,"Phòng đường Âu Cơ giá 1,5tr/th, dt 15m2, cho ở 45 người, an ninh, sạch sẽ",1.5,15.0,Tân Bình,Hồ Chí Minh,2016-12-31
144680,Cho thuê nhà trọ tại quận 12,1.1,13.0,Quận 12,Hồ Chí Minh,2016-12-31
144685,"cho thuê phòng trọ ,không cần đặt cọc trước",1.3,20.0,Thủ Đức,Hồ Chí Minh,2016-12-31
144687,PHÒNG TRỌ CHO THUÊ QL 1A  QUẬN 12  GẦN CV PHẦN MỀM QUANG TRUNG,1.4,30.0,Quận 12,Hồ Chí Minh,2016-12-31
144688,Cho thuê phòng trọ cao cấp quận 1 trên đường nguyễn cảnh chân,4.0,,Quận 1,Hồ Chí Minh,2018-01-28
144689,Cho nữ thuê phòng Nguyễn xí f26 bình thạnh,2.5,16.0,Bình Thạnh,Hồ Chí Minh,2017-01-01
144690,Nam ở ghép căn hộ chung cư mini cao cấp,1.4,35.0,Quận 12,Hồ Chí Minh,2017-01-01
144692,"Cần 1 bạn Nam ở ghép hoặc 1 bạn nữ ở Ghép đường ngô bệ,p,13, q.tân bình",,4.0,Tân Bình,Hồ Chí Minh,2017-01-01
144693,"PHÒNG TRỌ MỚI, CÓ BẾP, GIỜ TỰ DO, 741 HƯƠNG LỘ 2, BÌNH TÂN LH 01284376992",2.2,25.0,Bình Tân,Hồ Chí Minh,2018-07-14
144699,0919839988 CHO THUÊ PHÓNG GIÁ 2TR5,2.5,25.0,Quận 8,Hồ Chí Minh,2017-01-02
144701,Phòng trọ giá rẻ Gò Vấp,2.2,20.0,Gò Vấp,Hồ Chí Minh,2017-01-02
144702,"Phòng trọ đẹp mới xây, phòng rộng và cực đẹp ngay ngã tư thủ đức",2.2,17.0,Quận 9,Hồ Chí Minh,2017-01-02
144704,Phòng trọ gần thi nghè đường phan văn hân ở được 4nguoi,,,,Hồ Chí Minh,2017-01-02
144705,"1 Nam ở ghép 264/10 Lê Văn Lương, Q7",7.3,64.0,Quận 7,Hồ Chí Minh,2017-01-02
144706,Cần nhượng lại phòng trọ,1.2,5.0,Quận 9,Hồ Chí Minh,2017-01-02
144707,Cho nữ thuê phòng trọ mới xây đầy đủ tiện nghi tại Quận 8 Âu Dương Lân,4.0,24.0,Quận 8,Hồ Chí Minh,2017-01-02
144708,"Phòng trọ chính chủ cho thuê tại 27/24 Bà Lê Chân, Phường Tân Định, Quận 1",3.6,39.0,Quận 1,Hồ Chí Minh,2017-01-03
144710,Cho thuê phòng trọ mới xây quận 9 giá chỉ 1.9 triệu 1 trệt 1 lửng 20m2,1.9,19.0,Quận 9,Hồ Chí Minh,2017-01-03
144711,"Cần cho thuê phòng trọ đối diện chợ Phạm Văn Hai, Quận Tân Bình,nhà vệ sinh riêng",,20.0,Tân Bình,Hồ Chí Minh,2017-01-03
144713,Cho thuê  phòng  trọ sinh viên,1.2,24.0,Thủ Đức,Hồ Chí Minh,2017-01-03
144714,"Phòng 24m2 có gác giảm 199k tháng tết  2,100,000 Ho Chi Minh City, Vietnam",2.1,24.0,Gò Vấp,Hồ Chí Minh,2017-01-03
144716,PHÒNG CHO THUÊ ĐẦY ĐỦ TIỆN NGHI  CĂN HỘ CHUNG CƯ HAGL AN TIẾN QUẬN 7,4.5,25.0,Quận 7,Hồ Chí Minh,2017-01-03
144717,"Cho thuê phòng trọ quận Tân Bình, gần công viên Lê Thị Riêng Quận 10",,20.0,Tân Bình,Hồ Chí Minh,2017-01-03
144718,"Phòng cho thuê ngay cách Mạng Tháng Tám 20m2 đến 25m2 ,giá từ 2tr6 đến 3tr2 /tháng .0933902710",2.6,20.0,Quận 10,Hồ Chí Minh,2017-01-11
144720,CHO NỮTHUÊ PHÒNG .,1.5,12.0,Tân Bình,Hồ Chí Minh,2017-01-03
144721,CHO Nữ thuê phòng Nhà mới xây,2.0,18.0,Tân Bình,Hồ Chí Minh,2017-01-05
144723,"phòng trọ 17m2  944/71 Huỳnh Tấn Phát, quận 7, TP.HCM",2.5,17.0,Quận 7,Hồ Chí Minh,2017-01-03
144724,"Cho thuê phòng cao cấp,sát quận 1, gần công viên Lê Thị Riêng, đầy đủ tiện nghi, LH 0907279489",,,Quận 3,Hồ Chí Minh,2017-01-03
144725,TÌM 02 NỮ Ở GHÉP TÂN PHÚ,,40.0,Tân Phú,Hồ Chí Minh,2017-01-03
144726,"Phòng trọ mới xây dựng tại quận 9, khu dân cư an ninh.",1.8,18.0,Quận 9,Hồ Chí Minh,2017-01-03
144727,Cho thuê phòng trọ tốt trung tâm Q1,2.8,15.0,Quận 1,Hồ Chí Minh,2017-01-03
144729,"Cho thuê nhà xưởng 138 m, đường Trần Thị Hè, P. Hiệp Thành, Q12 giá 8tr/tháng",8.0,138.0,Quận 12,Hồ Chí Minh,2017-01-03
144730,"CHO THUÊ CĂN HỘ MINI PHÓ ĐỨC CHÍNH, CÓ THANG MÁY, GIỜ GIẤC TỰ DO, GIÁ 3.5 TR",3.5,15.0,Bình Thạnh,Hồ Chí Minh,2017-02-03
144732,Cho thuê phòng trong nhà nguyên căn,2.0,12.0,Gò Vấp,Hồ Chí Minh,2017-01-03
144733,"Phòng trọ đẹp mới xây, phòng rộng và cực đẹp ngay ngã tư thủ đức",2.2,17.0,Quận 9,Hồ Chí Minh,2017-01-04
144734,Cho Thuê Phòng Trọ Cao Cấp ngay mặt Tiền Quận 5,,,Quận 5,Hồ Chí Minh,2017-01-04
144737,"Cho thê Phòng sạch thoáng mát, tiện nghi",2.0,30.0,Bình Tân,Hồ Chí Minh,2017-02-19
144738,"Cho thuê Phòng trọ  Shop online tại 622/6 Cộng Hòa, P.13, Tân Bình chỉ 2,8tr/th",2.8,25.0,Tân Bình,Hồ Chí Minh,2017-01-04
144740,"Phòng trọ an ninh, sạch sẽ, có gác, wifi miễn phí",2.2,25.0,Quận 7,Hồ Chí Minh,2017-01-04
144741,"Cho thuê phòng mới xây rộng, đẹp tại Tân Bình",3.2,30.0,Tân Bình,Hồ Chí Minh,2017-01-04
144743,cho thuê phòng trọ sạch đẹp mới xây đựng ở ngay ngã tư âu cơ lạc long quân,2.0,20.0,Tân Bình,Hồ Chí Minh,2017-01-04
144746,Cho thuê phòng trọ quận 7,1.8,12.0,Quận 7,Hồ Chí Minh,2017-01-04
144748,Cho thuê phòng trọ giá tốt,1.3,16.0,Quận 9,Hồ Chí Minh,2017-01-04
144750,CHO THUÊ PHÒNG MÁY LẠNH ĐƯỜNG CHU VĂN AN,1.6,25.0,Bình Thạnh,Hồ Chí Minh,2017-01-05
144751,Cho thuê  phòng  trọ sinh viên,1.2,24.0,Thủ Đức,Hồ Chí Minh,2017-01-05
144752,"CHO THUÊ PHÒNG TRỌ,Gần Bến Xe Miền Đông,Hutech Ung Vãn Khiêm",2.0,20.0,Bình Thạnh,Hồ Chí Minh,2017-01-05
144755,"Share phòng chung cư Tân Hương, Tân Phú, giờ tự do, đủ nội thất",3.0,20.0,Tân Phú,Hồ Chí Minh,2017-01-05
144756,"2 PHÒNG HỒ VĂN HUÊ, CÓ NỘI THẤT, THOÁNG MÁT, FREE NƯỚC, NÉT, CÁP",8.0,50.0,Phú Nhuận,Hồ Chí Minh,2017-01-18
144757,"PHÒNG CHO THUÊ CÓ NỘI THẤT, 13 THÍCH MINH NGUYỆT, P.2, TÂN BÌNH, DT 20M2, GIÁ 3.2TR",,,Tân Bình,Hồ Chí Minh,2017-01-18
144758,"CHO THUÊ PHÒNG TRỌ_ĐẦY ĐỦ TIỆN NGHI_PHÙ HỢP 2,3 NGƯỜI",3.9,18.0,Tân Bình,Hồ Chí Minh,2017-01-05
144759,"Phòng Huỳnh Văn Bánh, toilet riêng, giờ tự do, khu vực an ninh. Giá thuê  2.6 triệu",,,Phú Nhuận,Hồ Chí Minh,2017-01-05
144760,Cho thuê phòng trọ trong trường ĐH Nông Lâm TP.HCM,1.4,18.0,Thủ Đức,Hồ Chí Minh,2017-01-05
144761,CẦN CHO THUÊ PHÒNG TRỌ,2.0,15.0,Gò Vấp,Hồ Chí Minh,2017-01-05
144762,"Cho thuê phòng trọ đẹp,thoáng mát. Giá rẻ,24 Sơn kỳ,Tân Phú",2.7,20.0,Tân Phú,Hồ Chí Minh,2017-01-05
144763,Ký túc xá giường tầng cao cấp máy lạnh giá chỉ từ 500k/tháng,,,Bình Thạnh,Hồ Chí Minh,2017-01-06
144764,Cho thuê nhà trọ quận Bình Tân.,2.5,25.0,Bình Tân,Hồ Chí Minh,2017-01-06
144765,"phòng trọ quận 8 , an ninh không chung chủ.",2.5,25.0,Quận 8,Hồ Chí Minh,2017-01-06
144768,"cần 1 nữ ở ghép 1.4tr/tháng bao điện nước,wifi, đường Số 1, P Tân Phú, Q 7",1.4,,Quận 7,Hồ Chí Minh,2017-01-06
144769,QUẬN 7 CÓ PHÒNG CHO THUÊ,1.8,12.0,Quận 7,Hồ Chí Minh,2017-01-06
144771,Cho Sinh Viên thuê phòng trọ dưới chân Cầu Chữ Y.,1.5,10.0,Quận 5,Hồ Chí Minh,2017-07-08
144773,"Cho thuê phòng trọ 40m giá 2,5tr tại bình thạnh",2.5,40.0,Bình Thạnh,Hồ Chí Minh,2017-02-04
144777,phòng cho sinh viên thuê,1.1,,Quận 5,Hồ Chí Minh,2017-01-07
144781,cho thue phong tro o quan 3,1.2,10.0,Quận 3,Hồ Chí Minh,2017-01-07
144782,Cho thuê chung cư mini cao cấp quận 12,2.8,35.0,Quận 12,Hồ Chí Minh,2017-01-07
144783,Cần cho thuê phòng trọ giá rẻ trong khu chung cư trung tâm Phú Mỹ hưng,5.0,89.0,Quận 7,Hồ Chí Minh,2017-01-07
144787,"Phòng đẹp Quận 3, thích hợp cho Việt kiều về quê ăn tết.",6.0,20.0,Quận 3,Hồ Chí Minh,2017-01-08
